ARG_hit_id	genome_id	genome_set	is_rep99	genus	species	source_type	ARG_gene	ARG_class
ARGH_001198	LABG_005441	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuC	MLS
ARGH_001199	LABG_005441	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_001200	LABG_005441	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_001201	LABG_005442	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	ANT(6)-Ia	aminoglycoside
ARGH_001202	LABG_005442	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	catA8	phenicol
ARGH_001203	LABG_005442	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	tet(L)	tetracycline
ARGH_001204	LABG_005442	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	tet(M)	tetracycline
ARGH_001205	LABG_005443	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(6)-Ia	aminoglycoside
ARGH_001206	LABG_005443	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuC	MLS
ARGH_001207	LABG_005443	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_001208	LABG_005443	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_001209	LABG_005444	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	ANT(6)-Ia	aminoglycoside
ARGH_001210	LABG_005444	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	catA8	phenicol
ARGH_001211	LABG_005444	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	lnuC	MLS
ARGH_001212	LABG_005444	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	tet(L)	tetracycline
ARGH_001213	LABG_005444	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	tet(M)	tetracycline
ARGH_001214	LABG_005445	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	catA8	phenicol
ARGH_001215	LABG_005445	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	lnuC	MLS
ARGH_001216	LABG_005445	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	tet(L)	tetracycline
ARGH_001217	LABG_005445	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	other	tet(M)	tetracycline
ARGH_001218	LABG_005446	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(6)-Ia	aminoglycoside
ARGH_001219	LABG_005446	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	catA8	phenicol
ARGH_001220	LABG_005446	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuC	MLS
ARGH_001221	LABG_005446	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_001222	LABG_005446	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_001223	LABG_005447	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(6)-Ia	aminoglycoside
ARGH_001224	LABG_005447	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	catA8	phenicol
ARGH_001225	LABG_005447	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuC	MLS
ARGH_001226	LABG_005447	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_001227	LABG_005447	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_001228	LABG_005448	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(6)-Ia	aminoglycoside
ARGH_001229	LABG_005448	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	catA8	phenicol
ARGH_001230	LABG_005448	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuC	MLS
ARGH_001231	LABG_005448	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_001232	LABG_005448	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_001233	LABG_005466	Rep99	yes	Lactobacillus	Lactobacillus crispatus	human	catA8	phenicol
ARGH_001234	LABG_005466	Rep99	yes	Lactobacillus	Lactobacillus crispatus	human	ErmA	MLS
ARGH_001235	LABG_005466	Rep99	yes	Lactobacillus	Lactobacillus crispatus	human	ErmB	MLS
ARGH_001236	LABG_005466	Rep99	yes	Lactobacillus	Lactobacillus crispatus	human	ErmB	MLS
ARGH_001237	LABG_005466	Rep99	yes	Lactobacillus	Lactobacillus crispatus	human	ErmT	MLS
ARGH_001238	LABG_005466	Rep99	yes	Lactobacillus	Lactobacillus crispatus	human	tet(W)	tetracycline
ARGH_001239	LABG_005466	Rep99	yes	Lactobacillus	Lactobacillus crispatus	human	vatE	MLS
ARGH_001240	LABG_005477	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	ErmB	MLS
ARGH_001241	LABG_005477	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	lnuA	MLS
ARGH_001242	LABG_005477	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_001243	LABG_005477	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	tet(W)	tetracycline
ARGH_001244	LABG_005488	Rep99	yes	Leuconostoc	Leuconostoc lactis	food	tet(S)	tetracycline
ARGH_001245	LABG_005496	Rep99	yes	Latilactobacillus	Latilactobacillus sakei	other	tet(M)	tetracycline
ARGH_001246	LABG_005500	MQ	no	Lactiplantibacillus	Lactiplantibacillus plantarum	animal	aadA	aminoglycoside
ARGH_001247	LABG_005503	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	food	tet(W)	tetracycline
ARGH_001248	LABG_005508	MQ	no	Limosilactobacillus	Limosilactobacillus albertensis	food	tet(W)	tetracycline
ARGH_001249	LABG_005508	MQ	no	Limosilactobacillus	Limosilactobacillus albertensis	food	tet(W)	tetracycline
ARGH_001250	LABG_005508	MQ	no	Limosilactobacillus	Limosilactobacillus albertensis	food	tet(W)	tetracycline
ARGH_001251	LABG_005523	Rep99	yes	Lactobacillus	Lactobacillus melliventris	animal	tet(M)	tetracycline
ARGH_001252	LABG_005563	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	animal	ErmB	MLS
ARGH_001253	LABG_005563	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	animal	fexA	phenicol
ARGH_001254	LABG_005563	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	animal	tet(O/W/32/O)	tetracycline
ARGH_001255	LABG_005564	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside
ARGH_001256	LABG_005564	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(6)-Ia	aminoglycoside
ARGH_001257	LABG_005564	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(9)-Ia	aminoglycoside
ARGH_001258	LABG_005564	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmA	MLS
ARGH_001259	LABG_005564	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_001260	LABG_005564	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_001261	LABG_005570	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	other	EreD	MLS
ARGH_001262	LABG_005570	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	other	lnuC	MLS
ARGH_001263	LABG_005586	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(9)-Ia	aminoglycoside
ARGH_001264	LABG_005586	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmA	MLS
ARGH_001265	LABG_005586	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	fexA	phenicol
ARGH_001266	LABG_005587	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(9)-Ia	aminoglycoside
ARGH_001267	LABG_005587	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmA	MLS
ARGH_001268	LABG_005636	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_001269	LABG_005741	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	ErmB	MLS
ARGH_001270	LABG_005741	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	tet(W)	tetracycline
ARGH_001271	LABG_005743	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	tet(W)	tetracycline
ARGH_001272	LABG_005754	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri	other	poxtA	multidrug
ARGH_001273	LABG_005755	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	other	tetR	tetracycline
ARGH_001274	LABG_005756	Rep99	yes	Lactobacillus	Lactobacillus sp910589675	other	lnuA	MLS
ARGH_001275	LABG_005818	MQ	no	Pediococcus	Pediococcus pentosaceus	food	fexB	phenicol
ARGH_001276	LABG_005818	MQ	no	Pediococcus	Pediococcus pentosaceus	food	poxtA	multidrug
ARGH_001277	LABG_005818	MQ	no	Pediococcus	Pediococcus pentosaceus	food	tet(M)	tetracycline
ARGH_001278	LABG_005824	Rep99	yes	Ligilactobacillus	Ligilactobacillus agilis	animal	tet(M)	tetracycline
ARGH_001279	LABG_005825	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuA	MLS
ARGH_001280	LABG_005825	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_001281	LABG_005825	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_001282	LABG_005826	Rep99	yes	Lactobacillus	Lactobacillus gallinarum	animal	tet(W)	tetracycline
ARGH_001283	LABG_005827	Rep99	yes	Lactobacillus	Lactobacillus kitasatonis	animal	lnuA	MLS
ARGH_001284	LABG_005827	Rep99	yes	Lactobacillus	Lactobacillus kitasatonis	animal	tet(W)	tetracycline
ARGH_001285	LABG_005828	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuA	MLS
ARGH_001286	LABG_005828	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_001287	LABG_005828	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_001288	LABG_005847	Rep99	yes	Levilactobacillus	Levilactobacillus lanxiensis	other	tet(M)	tetracycline
ARGH_001289	LABG_005861	Rep99	yes	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food	TEM-1	beta-lactam
ARGH_001290	LABG_005864	MQ	no	Pediococcus	Pediococcus acidilactici	food	ErmA	MLS
ARGH_001291	LABG_005864	MQ	no	Pediococcus	Pediococcus acidilactici	food	tet(M)	tetracycline
ARGH_001292	LABG_005866	MQ	no	Pediococcus	Pediococcus acidilactici	food	ErmA	MLS
ARGH_001293	LABG_005866	MQ	no	Pediococcus	Pediococcus acidilactici	food	tet(M)	tetracycline
ARGH_001294	LABG_005883	Rep99	yes	Lactobacillus	Lactobacillus gallinarum	animal	tet(W)	tetracycline
ARGH_001295	LABG_005971	Rep99	yes	Lactiplantibacillus	Lactiplantibacillus plantarum	food	tet(M)	tetracycline
ARGH_001296	LABG_006046	MQ	no	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	TEM-116	beta-lactam
ARGH_001297	LABG_006270	MQ	no	Ligilactobacillus	Ligilactobacillus animalis	food	dfrG	trimethoprim
ARGH_001298	LABG_006272	Rep99	yes	Ligilactobacillus	Ligilactobacillus saerimneri	food	dfrG	trimethoprim
ARGH_001299	LABG_006272	Rep99	yes	Ligilactobacillus	Ligilactobacillus saerimneri	food	tet(W)	tetracycline
ARGH_001300	LABG_006273	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	food	tet(W)	tetracycline
ARGH_001301	LABG_006351	MQ	no	Limosilactobacillus	Limosilactobacillus faecipullorum	other	dfrG	trimethoprim
ARGH_001302	LABG_006386	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001303	LABG_006394	MQ	no	Lactobacillus	Lactobacillus iners	human	ErmB	MLS
ARGH_001304	LABG_006394	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001305	LABG_006418	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	human	ErmB	MLS
ARGH_001306	LABG_006418	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	human	tet(W)	tetracycline
ARGH_001307	LABG_006432	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	food	tet(L)	tetracycline
ARGH_001308	LABG_006432	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	food	tet(M)	tetracycline
ARGH_001309	LABG_006465	MQ	no	Latilactobacillus	Latilactobacillus curvatus	food	tet(M)	tetracycline
ARGH_001310	LABG_006486	Rep99	yes	Lactobacillus	Lactobacillus helsingborgensis	other	lnuC	MLS
ARGH_001311	LABG_006494	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri	human	vatE	MLS
ARGH_001312	LABG_006495	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	lnuA	MLS
ARGH_001313	LABG_006496	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuC	MLS
ARGH_001314	LABG_006496	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	vatE	MLS
ARGH_001315	LABG_006497	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuC	MLS
ARGH_001316	LABG_006498	Rep99	yes	Lactobacillus	Lactobacillus sp946579245	animal	tet(W)	tetracycline
ARGH_001317	LABG_006498	Rep99	yes	Lactobacillus	Lactobacillus sp946579245	animal	vatE	MLS
ARGH_001318	LABG_006499	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuC	MLS
ARGH_001319	LABG_006499	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_001320	LABG_006499	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_001321	LABG_006499	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	vatE	MLS
ARGH_001322	LABG_006566	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	human	catA8	phenicol
ARGH_001323	LABG_006566	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	human	lnuA	MLS
ARGH_001324	LABG_006566	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	human	lnuA	MLS
ARGH_001325	LABG_006566	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(M)	tetracycline
ARGH_001326	LABG_006641	Rep99	yes	Companilactobacillus	Companilactobacillus farciminis	other	tet(M)	tetracycline
ARGH_001327	LABG_006660	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_J	animal	lnuA	MLS
ARGH_001328	LABG_006678	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_I	other	tet(W)	tetracycline
ARGH_001329	LABG_006708	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	human	lnuA	MLS
ARGH_001330	LABG_006710	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	human	lnuA	MLS
ARGH_001331	LABG_006711	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	human	lnuA	MLS
ARGH_001332	LABG_006722	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	lnuA	MLS
ARGH_001333	LABG_006726	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001334	LABG_006726	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001335	LABG_006726	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001336	LABG_006726	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001337	LABG_006727	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001338	LABG_006727	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001339	LABG_006727	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001340	LABG_006727	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001341	LABG_006728	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001342	LABG_006728	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001343	LABG_006728	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001344	LABG_006728	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001345	LABG_006730	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001346	LABG_006731	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001347	LABG_006732	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001348	LABG_006733	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	lnuA	MLS
ARGH_001349	LABG_006733	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(M)	tetracycline
ARGH_001350	LABG_006737	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001351	LABG_006738	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	lnuA	MLS
ARGH_001352	LABG_006738	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(M)	tetracycline
ARGH_001353	LABG_006739	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	other	tet(W)	tetracycline
ARGH_001354	LABG_006762	Rep99	yes	Lactobacillus	Lactobacillus gallinarum	other	tet(W)	tetracycline
ARGH_001355	LABG_006764	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	food	tet(W)	tetracycline
ARGH_001356	LABG_006765	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	food	tet(W)	tetracycline
ARGH_001357	LABG_006774	MQ	no	Pediococcus	Pediococcus pentosaceus	food	fexB	phenicol
ARGH_001358	LABG_006774	MQ	no	Pediococcus	Pediococcus pentosaceus	food	poxtA	multidrug
ARGH_001359	LABG_006774	MQ	no	Pediococcus	Pediococcus pentosaceus	food	tet(M)	tetracycline
ARGH_001360	LABG_006876	Rep99	yes	Limosilactobacillus	Limosilactobacillus albertensis	other	tet(W)	tetracycline
ARGH_001361	LABG_006877	MQ	no	Limosilactobacillus	Limosilactobacillus caviae	animal	tet(M)	tetracycline
ARGH_001362	LABG_006897	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside
ARGH_001363	LABG_006897	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(6)-Ia	aminoglycoside
ARGH_001364	LABG_006897	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmC	MLS
ARGH_001365	LABG_006897	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	fexB	phenicol
ARGH_001366	LABG_006897	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	fexB	phenicol
ARGH_001367	LABG_006897	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	poxtA	multidrug
ARGH_001368	LABG_006897	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	poxtA	multidrug
ARGH_001369	LABG_006897	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_001370	LABG_006897	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_001371	LABG_006897	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	vatE	MLS
ARGH_001372	LABG_006922	Rep99	yes	Latilactobacillus	Latilactobacillus sakei	animal	lnuA	MLS
ARGH_001373	LABG_006922	Rep99	yes	Latilactobacillus	Latilactobacillus sakei	animal	mef(F)	MLS
ARGH_001374	LABG_006922	Rep99	yes	Latilactobacillus	Latilactobacillus sakei	animal	msr(G)	MLS
ARGH_001375	LABG_006938	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	animal	ErmB	MLS
ARGH_001376	LABG_006938	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	animal	tet(M)	tetracycline
ARGH_001377	LABG_006939	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(6)-Ia	aminoglycoside
ARGH_001378	LABG_006939	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_001379	LABG_006943	MQ	no	Lactiplantibacillus	Lactiplantibacillus plantarum	food	tet(M)	tetracycline
ARGH_001380	LABG_006945	MQ	no	Pediococcus	Pediococcus acidilactici	food	tet(M)	tetracycline
ARGH_001381	LABG_006960	Rep99	yes	Lactobacillus	Lactobacillus delbrueckii	other	tet(W)	tetracycline
ARGH_001382	LABG_006984	MQ	no	Lactobacillus	Lactobacillus sp948500755	animal	mef(H)	MLS
ARGH_001383	LABG_007206	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001384	LABG_007207	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001385	LABG_007208	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001386	LABG_007220	Rep99	yes	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001387	LABG_007221	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001388	LABG_007222	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001389	LABG_007223	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001390	LABG_007224	Rep99	yes	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001391	LABG_007225	Rep99	yes	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001392	LABG_007226	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001393	LABG_007230	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001394	LABG_007231	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001395	LABG_007233	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001396	LABG_007234	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001397	LABG_007235	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001398	LABG_007236	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001399	LABG_007237	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001400	LABG_007238	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001401	LABG_007239	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001402	LABG_007241	Rep99	yes	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001403	LABG_007269	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_001404	LABG_007313	MQ	no	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food	TEM-116	beta-lactam
ARGH_001405	LABG_007332	MQ	no	Lactiplantibacillus	Lactiplantibacillus plantarum	food	tet(M)	tetracycline
ARGH_001406	LABG_007334	MQ	no	Latilactobacillus	Latilactobacillus sakei	food	tet(M)	tetracycline
ARGH_001407	LABG_007360	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri	animal	tet(W)	tetracycline
ARGH_001408	LABG_007478	MQ	no	Limosilactobacillus	Limosilactobacillus mucosae	human	dfrG	trimethoprim
ARGH_001409	LABG_007483	MQ	no	Limosilactobacillus	Limosilactobacillus mucosae	human	dfrG	trimethoprim
ARGH_001410	LABG_007485	Rep99	yes	Limosilactobacillus	Limosilactobacillus mucosae	human	dfrG	trimethoprim
ARGH_001411	LABG_007494	Rep99	yes	Lactobacillus	Lactobacillus iners	human	APH(3')-IIIa	aminoglycoside
ARGH_001412	LABG_007494	Rep99	yes	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
