genome_id	genus	species	source_type
LABG_012507	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012508	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012509	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012510	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_012511	Oenococcus	Oenococcus kitaharae_A	food
LABG_012512	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012513	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_012514	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012515	Leuconostoc	Leuconostoc mesenteroides	food
LABG_012516	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012517	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_012518	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_012519	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_012520	Liquorilactobacillus	Liquorilactobacillus sp030400225	food
LABG_012521	Liquorilactobacillus	Liquorilactobacillus nagelii	food
LABG_012522	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_012523	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012524	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_012525	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012526	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_012527	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012528	Oenococcus	Oenococcus kitaharae_A	food
LABG_012529	Liquorilactobacillus		food
LABG_012530	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012531	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012532	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_012533	Liquorilactobacillus	Liquorilactobacillus nagelii	food
LABG_012534	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012535	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_012536	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012537	Liquorilactobacillus	Liquorilactobacillus mali_A	food
LABG_012538	Liquorilactobacillus	Liquorilactobacillus ghanensis	food
LABG_012539	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012540	Liquorilactobacillus	Liquorilactobacillus nagelii	food
LABG_012541	Liquorilactobacillus	Liquorilactobacillus hordei	food
LABG_012542	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012543	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_012544	Leuconostoc	Leuconostoc mesenteroides	food
LABG_012545	Liquorilactobacillus	Liquorilactobacillus nagelii	food
LABG_012546	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012547	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012548	Liquorilactobacillus	Liquorilactobacillus nagelii	food
LABG_012549	Leuconostoc	Leuconostoc mesenteroides	food
LABG_012550	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_012551	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012552	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012553	Liquorilactobacillus	Liquorilactobacillus nagelii	food
LABG_012554	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_012555	Liquorilactobacillus	Liquorilactobacillus sp030400225	food
LABG_012556	Leuconostoc	Leuconostoc mesenteroides	food
LABG_012557	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_012558	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012559	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012560	Liquorilactobacillus	Liquorilactobacillus nagelii	food
LABG_012561	Liquorilactobacillus	Liquorilactobacillus hordei	food
LABG_012562	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012563	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_012564	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_012565	Liquorilactobacillus	Liquorilactobacillus nagelii	food
LABG_012566	Liquorilactobacillus	Liquorilactobacillus hordei	food
LABG_012567	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012568	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012569	Liquorilactobacillus	Liquorilactobacillus nagelii	food
LABG_012570	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012571	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_012572	Liquorilactobacillus	Liquorilactobacillus hordei	food
LABG_012573	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012574	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012575	Leuconostoc	Leuconostoc falkenbergense	food
LABG_012576	Liquorilactobacillus	Liquorilactobacillus ghanensis	food
LABG_012577	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012578	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_012579	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012580	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_012581	Leuconostoc	Leuconostoc holzapfelii	food
LABG_012582	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_012583	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_012584	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_012585	Leuconostoc	Leuconostoc mesenteroides	other
LABG_012586	Lacticaseibacillus	Lacticaseibacillus paracasei	other
LABG_012587	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_012588	Lactiplantibacillus	Lactiplantibacillus pentosus	food
LABG_012589	Lactobacillus	Lactobacillus crispatus	animal
LABG_012590	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012591	Lactobacillus	Lactobacillus helveticus	other
LABG_012592	Lactobacillus	Lactobacillus delbrueckii	other
LABG_012593	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_012594	Agrilactobacillus	Agrilactobacillus fermenti	food
LABG_012595	Lactobacillus	Lactobacillus paragasseri	human
LABG_012596	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_012597	Lacticaseibacillus	Lacticaseibacillus paracasei	other
LABG_012598	Lactobacillus	Lactobacillus gasseri	human
LABG_012599	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012600	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012601	Lacticaseibacillus	Lacticaseibacillus rhamnosus	other
LABG_012602	Latilactobacillus	Latilactobacillus sakei	food
LABG_012603	Latilactobacillus	Latilactobacillus sakei	food
LABG_012604	Latilactobacillus	Latilactobacillus sakei	food
LABG_012605	Latilactobacillus	Latilactobacillus sakei	food
LABG_012606	Oenococcus	Oenococcus oeni	food
LABG_012607	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012608	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012609	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012610	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012611	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012612	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012613	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012614	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012615	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012616	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012617	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012618	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012619	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012620	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012621	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012622	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012623	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012624	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012625	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012626	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012627	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012628	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012629	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012630	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012631	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012632	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012633	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012634	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012635	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012636	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012637	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012638	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012639	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012640	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012641	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012642	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012643	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012644	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012645	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012646	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012647	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012648	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012649	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012650	Lactobacillus	Lactobacillus delbrueckii	human
LABG_012651	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_012652	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012653	Lactobacillus	Lactobacillus amylovorus	other
LABG_012654	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_012655	Limosilactobacillus	Limosilactobacillus reuteri	other
LABG_012656	Limosilactobacillus	Limosilactobacillus mucosae	other
LABG_012657	Lacticaseibacillus	Lacticaseibacillus rhamnosus	other
LABG_012658	Limosilactobacillus	Limosilactobacillus mucosae	other
LABG_012659	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012660	Limosilactobacillus	Limosilactobacillus portuensis	other
LABG_012661	Ligilactobacillus	Ligilactobacillus saerimneri	other
LABG_012662	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_012663	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_012664	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_012665	Limosilactobacillus	Limosilactobacillus mucosae	other
LABG_012666	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_012667	Weissella	Weissella viridescens	human
LABG_012668	Limosilactobacillus	Limosilactobacillus reuteri	other
LABG_012669	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_012670	Lacticaseibacillus	Lacticaseibacillus rhamnosus	other
LABG_012671	Lacticaseibacillus	Lacticaseibacillus paracasei	other
LABG_012672	Lentilactobacillus	Lentilactobacillus kefiri	other
LABG_012673	Weissella	Weissella confusa	other
LABG_012674	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_012675	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_012676	Lacticaseibacillus	Lacticaseibacillus rhamnosus	other
LABG_012677	Pediococcus	Pediococcus acidilactici	food
LABG_012678	Pediococcus	Pediococcus acidilactici	food
LABG_012679	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_012680	Limosilactobacillus	Limosilactobacillus oris	human
LABG_012681	Weissella	Weissella cibaria	other
LABG_012682	Lacticaseibacillus	Lacticaseibacillus paracasei	other
LABG_012683	Lactobacillus	Lactobacillus paragasseri	other
LABG_012684	Limosilactobacillus	Limosilactobacillus oris	human
LABG_012685	Lactobacillus	Lactobacillus delbrueckii	other
LABG_012686	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_012687	Limosilactobacillus	Limosilactobacillus vaginalis	human
LABG_012688	Lactobacillus	Lactobacillus amylovorus	other
LABG_012689	Ligilactobacillus	Ligilactobacillus salivarius	other
LABG_012690	Limosilactobacillus	Limosilactobacillus mucosae	other
LABG_012691	Ligilactobacillus	Ligilactobacillus salivarius	other
LABG_012692	Limosilactobacillus	Limosilactobacillus vaginalis	other
LABG_012693	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012694	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012695	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012696	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012697	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012698	Leuconostoc	Leuconostoc mesenteroides	food
LABG_012699	Leuconostoc	Leuconostoc mesenteroides	food
LABG_012700	Leuconostoc	Leuconostoc mesenteroides	food
LABG_012701	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012702	Latilactobacillus	Latilactobacillus sakei	other
LABG_012703	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012704	Weissella	Weissella cibaria	other
LABG_012705	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012706	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012707	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012708	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012709	Lactobacillus	Lactobacillus delbrueckii	other
LABG_012710	Limosilactobacillus	Limosilactobacillus vaginalis	human
LABG_012711	Limosilactobacillus	Limosilactobacillus oris	human
LABG_012712	Ligilactobacillus	Ligilactobacillus animalis	human
LABG_012713	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012714	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_012715	Ligilactobacillus	Ligilactobacillus animalis	human
LABG_012716	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012717	Lactobacillus	Lactobacillus delbrueckii	other
LABG_012718	Limosilactobacillus	Limosilactobacillus mucosae	other
LABG_012719	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_012720	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_012721	Levilactobacillus	Levilactobacillus brevis	food
LABG_012722	Lacticaseibacillus	Lacticaseibacillus casei	food
LABG_012723	Lactobacillus	Lactobacillus johnsonii	other
LABG_012724	Limosilactobacillus	Limosilactobacillus reuteri	other
LABG_012725	Limosilactobacillus	Limosilactobacillus oris	other
LABG_012726	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_012727	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_012728	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_012729	Lactobacillus	Lactobacillus gasseri	human
LABG_012730	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_012731	Pediococcus	Pediococcus acidilactici	other
LABG_012732	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_012733	Lacticaseibacillus	Lacticaseibacillus rhamnosus	other
LABG_012734	Ligilactobacillus	Ligilactobacillus salivarius	other
LABG_012735	Limosilactobacillus	Limosilactobacillus reuteri	other
LABG_012736	Lactobacillus	Lactobacillus paragasseri	other
LABG_012737	Ligilactobacillus	Ligilactobacillus animalis	human
LABG_012738	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_012739	Limosilactobacillus	Limosilactobacillus portuensis	other
LABG_012740	Latilactobacillus	Latilactobacillus sakei	other
LABG_012741	Limosilactobacillus	Limosilactobacillus mucosae	other
LABG_012742	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_012743	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_012744	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_012745	Limosilactobacillus	Limosilactobacillus mucosae	other
LABG_012746	Pediococcus	Pediococcus pentosaceus	other
LABG_012747	Pediococcus	Pediococcus pentosaceus	other
LABG_012748	Pediococcus	Pediococcus acidilactici	other
LABG_012749	Leuconostoc	Leuconostoc mesenteroides	food
LABG_012750	Lactobacillus	Lactobacillus crispatus	human
LABG_012751	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012752	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_012753	Levilactobacillus	Levilactobacillus brevis	food
LABG_012754	Levilactobacillus	Levilactobacillus brevis	food
LABG_012755	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012756	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012757	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_012758	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012759	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_012760	Lactiplantibacillus	Lactiplantibacillus paraplantarum	animal
LABG_012761	Lactiplantibacillus	Lactiplantibacillus plantarum	animal
LABG_012762	Leuconostoc	Leuconostoc lactis	food
LABG_012763	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_012764	Limosilactobacillus	Limosilactobacillus mucosae	food
LABG_012765	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_012766	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_012767	Pediococcus	Pediococcus acidilactici	food
LABG_012768	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_012769	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_012770	Pediococcus	Pediococcus acidilactici	food
LABG_012771	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012772	Weissella	Weissella cibaria	food
LABG_012773	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_012774	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012775	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012776	Leuconostoc	Leuconostoc citreum	food
LABG_012777	Leuconostoc	Leuconostoc mesenteroides	food
LABG_012778	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012779	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012780	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_012781	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_012782	Lactobacillus	Lactobacillus gasseri	human
LABG_012783	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012784	Furfurilactobacillus	Furfurilactobacillus milii_A	food
LABG_012785	Lactobacillus	Lactobacillus gasseri	human
LABG_012786	Ligilactobacillus	Ligilactobacillus salivarius	food
LABG_012787	Lactobacillus	Lactobacillus gasseri	human
LABG_012788	Furfurilactobacillus	Furfurilactobacillus milii_A	food
LABG_012789	Lactobacillus	Lactobacillus acidophilus	human
LABG_012790	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_012791	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_012792	Apilactobacillus	Apilactobacillus kunkeei_C	animal
LABG_012793	Lactobacillus	Lactobacillus paragasseri	human
LABG_012794	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012795	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012796	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_012797	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_012798	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_012799	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_012800	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_012801	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_012802	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_012803	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012804	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_012805	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_012806	Lactobacillus	Lactobacillus paragasseri	human
LABG_012807	Lactobacillus	Lactobacillus paragasseri	human
LABG_012808	Lacticaseibacillus	Lacticaseibacillus paracasei	human
