genome_id	genome_set	genus	species	source_type	ARG_positive	ARG_hit_count	ARG_gene_count	ARG_class_count
LABG_006476	MQ	Leuconostoc	Leuconostoc mesenteroides	food	no	0	0	0
LABG_006477	MQ	Leuconostoc	Leuconostoc mesenteroides	food	no	0	0	0
LABG_006478	MQ	Leuconostoc	Leuconostoc mesenteroides	food	no	0	0	0
LABG_006479	MQ	Leuconostoc	Leuconostoc mesenteroides	food	no	0	0	0
LABG_006480	MQ	Leuconostoc	Leuconostoc mesenteroides	food	no	0	0	0
LABG_006481	MQ	Lentilactobacillus	Lentilactobacillus hilgardii	food	no	0	0	0
LABG_006482	MQ	Lentilactobacillus	Lentilactobacillus hilgardii	food	no	0	0	0
LABG_006483	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food	no	0	0	0
LABG_006484	Rep99	Liquorilactobacillus	Liquorilactobacillus hordei	food	no	0	0	0
LABG_006485	MQ	Lactobacillus	Lactobacillus paragasseri	other	no	0	0	0
LABG_006486	Rep99	Lactobacillus	Lactobacillus helsingborgensis	other	yes	1	1	1
LABG_006487	MQ	Lactobacillus	Lactobacillus huangpiensis	other	no	0	0	0
LABG_006488	Rep99	Lactobacillus	Lactobacillus laiwuensis	other	no	0	0	0
LABG_006489	Rep99	Lactobacillus	Lactobacillus huangpiensis	other	no	0	0	0
LABG_006490	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food	no	0	0	0
LABG_006491	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_006492	MQ	Lentilactobacillus	Lentilactobacillus otakiensis	food	no	0	0	0
LABG_006493	MQ	Limosilactobacillus	Limosilactobacillus reuteri	human	no	0	0	0
LABG_006494	Rep99	Limosilactobacillus	Limosilactobacillus reuteri	human	yes	1	1	1
LABG_006495	Rep99	Lactobacillus	Lactobacillus johnsonii	animal	yes	1	1	1
LABG_006496	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	2	2	1
LABG_006497	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	1	1	1
LABG_006498	Rep99	Lactobacillus	Lactobacillus sp946579245	animal	yes	2	2	2
LABG_006499	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	yes	4	4	2
LABG_006500	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_006501	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_006502	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_006503	MQ	Weissella	Weissella cibaria	other	no	0	0	0
LABG_006504	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006505	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006506	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006507	Rep99	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006508	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006509	Rep99	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006510	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006511	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006512	Rep99	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006513	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006514	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006515	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006516	MQ	Leuconostoc	Leuconostoc gasicomitatum	human	no	0	0	0
LABG_006517	Rep99	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006518	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006519	Rep99	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006520	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006521	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006522	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006523	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006524	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006525	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006526	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006527	MQ	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006528	MQ	Leuconostoc	Leuconostoc gasicomitatum	food	no	0	0	0
LABG_006529	MQ	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006530	MQ	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006531	MQ	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006532	MQ	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006533	MQ	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006534	MQ	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006535	MQ	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006536	Rep99	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006537	Rep99	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006538	Rep99	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006539	Rep99	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006540	Rep99	Leuconostoc	Leuconostoc gelidum	food	no	0	0	0
LABG_006541	MQ	Weissella	Weissella cibaria	food	no	0	0	0
LABG_006542	MQ	Liquorilactobacillus	Liquorilactobacillus nagelii	food	no	0	0	0
LABG_006543	Rep99	Liquorilactobacillus	Liquorilactobacillus nagelii	food	no	0	0	0
LABG_006544	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	animal	no	0	0	0
LABG_006545	Rep99	Lactobacillus	Lactobacillus amylovorus	food	no	0	0	0
LABG_006546	MQ	Pediococcus	Pediococcus acidilactici	food	no	0	0	0
LABG_006547	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	other	no	0	0	0
LABG_006548	Rep99	Lacticaseibacillus	Lacticaseibacillus kribbianus	animal	no	0	0	0
LABG_006549	MQ	Lactiplantibacillus	Lactiplantibacillus pentosus	food	no	0	0	0
LABG_006550	Rep99	Weissella	Weissella cibaria	food	no	0	0	0
LABG_006551	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_006552	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006553	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006554	MQ	Limosilactobacillus	Limosilactobacillus reuteri	animal	no	0	0	0
LABG_006555	MQ	Limosilactobacillus	Limosilactobacillus reuteri	animal	no	0	0	0
LABG_006556	MQ	Oenococcus	Oenococcus oeni	food	no	0	0	0
LABG_006557	MQ	Oenococcus	Oenococcus oeni	food	no	0	0	0
LABG_006558	Rep99	Lactiplantibacillus	Lactiplantibacillus plantarum	human	no	0	0	0
LABG_006559	MQ	Levilactobacillus	Levilactobacillus brevis	human	no	0	0	0
LABG_006560	Rep99	Oenococcus	Oenococcus oeni	food	no	0	0	0
LABG_006561	Rep99	Latilactobacillus	Latilactobacillus sakei	food	no	0	0	0
LABG_006562	MQ	Limosilactobacillus	Limosilactobacillus fermentum	human	no	0	0	0
LABG_006563	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	other	no	0	0	0
LABG_006564	MQ	Lactiplantibacillus	Lactiplantibacillus pentosus	food	no	0	0	0
LABG_006565	MQ	Levilactobacillus	Levilactobacillus brevis	food	no	0	0	0
LABG_006566	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	human	yes	4	3	3
LABG_006567	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006568	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006569	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006570	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006571	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006572	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006573	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006574	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006575	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006576	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006577	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006578	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006579	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006580	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006581	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006582	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006583	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006584	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006585	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006586	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006587	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006588	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_006589	MQ	Weissella	Weissella cibaria	human	no	0	0	0
LABG_006590	MQ	Weissella	Weissella cibaria	human	no	0	0	0
LABG_006591	MQ	Weissella	Weissella cibaria	human	no	0	0	0
LABG_006592	MQ	Weissella	Weissella cibaria	human	no	0	0	0
LABG_006593	MQ	Weissella	Weissella cibaria	human	no	0	0	0
LABG_006594	MQ	Weissella	Weissella cibaria	human	no	0	0	0
LABG_006595	MQ	Weissella	Weissella cibaria	human	no	0	0	0
LABG_006596	MQ	Weissella	Weissella cibaria	human	no	0	0	0
LABG_006597	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006598	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006599	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006600	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006601	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006602	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006603	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006604	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006605	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006606	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006607	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006608	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006609	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006610	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006611	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006612	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006613	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006614	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006615	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006616	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006617	Rep99	Weissella	Weissella viridescens	human	no	0	0	0
LABG_006618	MQ	Weissella	Weissella cibaria	human	no	0	0	0
LABG_006619	MQ	Weissella	Weissella viridescens	human	no	0	0	0
LABG_006620	Rep99	Lentilactobacillus	Lentilactobacillus laojiaonis	food	no	0	0	0
LABG_006621	MQ	Lactobacillus	Lactobacillus acidophilus	other	no	0	0	0
LABG_006622	MQ	Leuconostoc	Leuconostoc lactis	human	no	0	0	0
LABG_006623	Rep99	Leuconostoc	Leuconostoc lactis	human	no	0	0	0
LABG_006624	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006625	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_006626	MQ	Weissella	Weissella cibaria	human	no	0	0	0
LABG_006627	MQ	Levilactobacillus	Levilactobacillus brevis	other	no	0	0	0
LABG_006628	MQ	Weissella	Weissella confusa	other	no	0	0	0
LABG_006629	MQ	Lactobacillus	Lactobacillus johnsonii	animal	no	0	0	0
LABG_006630	MQ	Limosilactobacillus	Limosilactobacillus pontis	other	no	0	0	0
LABG_006631	Rep99	Lapidilactobacillus	Lapidilactobacillus dextrinicus	other	no	0	0	0
LABG_006632	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	other	no	0	0	0
LABG_006633	Rep99	Levilactobacillus	Levilactobacillus namurensis	food	no	0	0	0
LABG_006634	MQ	Levilactobacillus	Levilactobacillus brevis_B	other	no	0	0	0
LABG_006635	MQ	Ligilactobacillus	Ligilactobacillus acidipiscis	other	no	0	0	0
LABG_006636	MQ	Lactobacillus	Lactobacillus crispatus	other	no	0	0	0
LABG_006637	MQ	Ligilactobacillus	Ligilactobacillus saerimneri	other	no	0	0	0
LABG_006638	Rep99	Limosilactobacillus	Limosilactobacillus oris_A	animal	no	0	0	0
LABG_006639	MQ	Weissella	Weissella cibaria	other	no	0	0	0
LABG_006640	MQ	Limosilactobacillus	Limosilactobacillus coleohominis_A	other	no	0	0	0
LABG_006641	Rep99	Companilactobacillus	Companilactobacillus farciminis	other	yes	1	1	1
LABG_006642	MQ	Ligilactobacillus	Ligilactobacillus salivarius	other	no	0	0	0
LABG_006643	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_006644	MQ	Limosilactobacillus	Limosilactobacillus vaginalis	animal	no	0	0	0
LABG_006645	Rep99	Limosilactobacillus	Limosilactobacillus ingluviei	other	no	0	0	0
LABG_006646	MQ	Weissella	Weissella thailandensis	food	no	0	0	0
LABG_006647	Rep99	Weissella	Weissella sagaensis	food	no	0	0	0
LABG_006648	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_H	other	no	0	0	0
LABG_006649	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006650	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006651	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006652	Rep99	Limosilactobacillus	Limosilactobacillus rodentium	animal	no	0	0	0
LABG_006653	Rep99	Limosilactobacillus		animal	no	0	0	0
LABG_006654	MQ	Limosilactobacillus	Limosilactobacillus reuteri	animal	no	0	0	0
LABG_006655	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006656	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006657	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_J	animal	no	0	0	0
LABG_006658	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006659	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006660	MQ	Limosilactobacillus	Limosilactobacillus reuteri_J	animal	yes	1	1	1
LABG_006661	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_I	animal	no	0	0	0
LABG_006662	MQ	Limosilactobacillus	Limosilactobacillus reuteri_J	animal	no	0	0	0
LABG_006663	Rep99	Limosilactobacillus	Limosilactobacillus sp011958095	animal	no	0	0	0
LABG_006664	MQ	Limosilactobacillus	Limosilactobacillus sp011958095	animal	no	0	0	0
LABG_006665	Rep99	Limosilactobacillus	Limosilactobacillus rodentium	other	no	0	0	0
LABG_006666	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006667	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006668	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006669	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006670	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006671	MQ	Limosilactobacillus	Limosilactobacillus reuteri_F	other	no	0	0	0
LABG_006672	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_F	other	no	0	0	0
LABG_006673	MQ	Limosilactobacillus	Limosilactobacillus reuteri_F	other	no	0	0	0
LABG_006674	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006675	MQ	Limosilactobacillus	Limosilactobacillus reuteri_F	other	no	0	0	0
LABG_006676	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006677	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006678	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_I	other	yes	1	1	1
LABG_006679	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_H	other	no	0	0	0
LABG_006680	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006681	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006682	MQ	Limosilactobacillus	Limosilactobacillus reuteri_H	other	no	0	0	0
LABG_006683	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006684	MQ	Limosilactobacillus	Limosilactobacillus reuteri_J	other	no	0	0	0
LABG_006685	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_J	other	no	0	0	0
LABG_006686	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006687	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006688	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006689	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006690	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006691	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006692	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006693	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006694	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006695	MQ	Limosilactobacillus	Limosilactobacillus reuteri_H	other	no	0	0	0
LABG_006696	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_H	other	no	0	0	0
LABG_006697	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006698	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	other	no	0	0	0
LABG_006699	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006700	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006701	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_I	human	no	0	0	0
LABG_006702	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006703	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	human	no	0	0	0
LABG_006704	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006705	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	human	no	0	0	0
LABG_006706	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	human	no	0	0	0
LABG_006707	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	human	no	0	0	0
LABG_006708	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	human	yes	1	1	1
LABG_006709	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	human	no	0	0	0
LABG_006710	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	human	yes	1	1	1
LABG_006711	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	human	yes	1	1	1
LABG_006712	MQ	Limosilactobacillus	Limosilactobacillus reuteri_I	human	no	0	0	0
LABG_006713	MQ	Limosilactobacillus	Limosilactobacillus reuteri	human	no	0	0	0
LABG_006714	MQ	Limosilactobacillus	Limosilactobacillus reuteri	human	no	0	0	0
LABG_006715	MQ	Limosilactobacillus	Limosilactobacillus reuteri	human	no	0	0	0
LABG_006716	MQ	Limosilactobacillus	Limosilactobacillus reuteri	human	no	0	0	0
LABG_006717	MQ	Limosilactobacillus	Limosilactobacillus reuteri	human	no	0	0	0
LABG_006718	MQ	Limosilactobacillus	Limosilactobacillus reuteri	human	no	0	0	0
LABG_006719	Rep99	Limosilactobacillus	Limosilactobacillus reuteri	human	no	0	0	0
LABG_006720	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006721	MQ	Limosilactobacillus	Limosilactobacillus rodentium	other	no	0	0	0
LABG_006722	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	yes	1	1	1
LABG_006723	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_006724	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	no	0	0	0
LABG_006725	Rep99	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_006726	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	other	yes	4	1	1
LABG_006727	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	other	yes	4	1	1
LABG_006728	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	other	yes	4	1	1
LABG_006729	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	other	no	0	0	0
LABG_006730	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	other	yes	1	1	1
LABG_006731	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	other	yes	1	1	1
LABG_006732	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	other	yes	1	1	1
LABG_006733	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	other	yes	2	2	2
LABG_006734	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	other	no	0	0	0
LABG_006735	Rep99	Limosilactobacillus	Limosilactobacillus sp011958095	other	no	0	0	0
LABG_006736	Rep99	Limosilactobacillus	Limosilactobacillus sp011958095	other	no	0	0	0
LABG_006737	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	other	yes	1	1	1
LABG_006738	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	other	yes	2	2	2
LABG_006739	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	other	yes	1	1	1
LABG_006740	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	other	no	0	0	0
LABG_006741	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	other	no	0	0	0
LABG_006742	Rep99	Ligilactobacillus	Ligilactobacillus aviarius	other	no	0	0	0
LABG_006743	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_006744	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food	no	0	0	0
LABG_006745	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food	no	0	0	0
LABG_006746	Rep99	Limosilactobacillus	Limosilactobacillus mucosae	food	no	0	0	0
LABG_006747	MQ	Lentilactobacillus	Lentilactobacillus buchneri	other	no	0	0	0
LABG_006748	MQ	Limosilactobacillus	Limosilactobacillus fermentum	food	no	0	0	0
LABG_006749	Rep99	Weissella	Weissella cibaria	food	no	0	0	0
LABG_006750	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006751	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006752	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006753	MQ	Liquorilactobacillus	Liquorilactobacillus nagelii	food	no	0	0	0
LABG_006754	Rep99	Leuconostoc	Leuconostoc pseudomesenteroides	food	no	0	0	0
LABG_006755	MQ	Liquorilactobacillus	Liquorilactobacillus satsumensis	food	no	0	0	0
LABG_006756	MQ	Leuconostoc	Leuconostoc pseudomesenteroides	food	no	0	0	0
LABG_006757	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006758	MQ	Pediococcus	Pediococcus pentosaceus	food	no	0	0	0
LABG_006759	MQ	Pediococcus	Pediococcus pentosaceus	food	no	0	0	0
LABG_006760	MQ	Lactobacillus	Lactobacillus acidophilus	food	no	0	0	0
LABG_006761	Rep99	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_006762	Rep99	Lactobacillus	Lactobacillus gallinarum	other	yes	1	1	1
LABG_006763	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_006764	Rep99	Limosilactobacillus	Limosilactobacillus reuteri_E	food	yes	1	1	1
LABG_006765	MQ	Limosilactobacillus	Limosilactobacillus reuteri_E	food	yes	1	1	1
LABG_006766	MQ	Lactobacillus	Lactobacillus gasseri	human	no	0	0	0
LABG_006767	MQ	Lactobacillus	Lactobacillus gasseri	human	no	0	0	0
LABG_006768	Rep99	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_006769	MQ	Lactobacillus	Lactobacillus paragasseri	human	no	0	0	0
LABG_006770	MQ	Fructobacillus	Fructobacillus papyriferae	food	no	0	0	0
LABG_006771	MQ	Weissella	Weissella cibaria	food	no	0	0	0
