genome_id	genus	species	source_type
LABG_021028	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal
LABG_021029	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021031	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021032	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021035	Limosilactobacillus		animal
LABG_021036	Lactobacillus	Lactobacillus sp946579245	animal
LABG_021037	Ligilactobacillus	Ligilactobacillus aviarius	animal
LABG_021038	Weissella	Weissella thailandensis	animal
LABG_021042	Limosilactobacillus	Limosilactobacillus oris_A	animal
LABG_021044	Limosilactobacillus	Limosilactobacillus intestinigallinarum	animal
LABG_021045	Ligilactobacillus	Ligilactobacillus araffinosus	animal
LABG_021050	Ligilactobacillus	Ligilactobacillus saerimneri	animal
LABG_021052	Ligilactobacillus	Ligilactobacillus aviarius	animal
LABG_021053	Limosilactobacillus	Limosilactobacillus coleohominis_A	animal
LABG_021054	Lactobacillus	Lactobacillus gallinarum	animal
LABG_021059	Lactobacillus	Lactobacillus sp946579245	animal
LABG_021060	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021062	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021063	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021064	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021065	Lapidilactobacillus	Lapidilactobacillus dextrinicus	animal
LABG_021067	Limosilactobacillus	Limosilactobacillus sp011958095	animal
LABG_021068	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021069	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_021072	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021075	Lactobacillus	Lactobacillus gallinarum	animal
LABG_021077	Ligilactobacillus	Ligilactobacillus excrementigallinarum	animal
LABG_021078	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal
LABG_021079	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021080	Limosilactobacillus	Limosilactobacillus galli	animal
LABG_021081	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal
LABG_021083	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021086	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021087	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021088	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021089	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal
LABG_021090	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_021091	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021092	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal
LABG_021095	Limosilactobacillus	Limosilactobacillus intestinavium	animal
LABG_021096	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021098	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021099	Schleiferilactobacillus	Schleiferilactobacillus perolens	animal
LABG_021100	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021101	Lactobacillus	Lactobacillus johnsonii	animal
LABG_021102	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021107	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021109	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_021110	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021112	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal
LABG_021114	Lactobacillus	Lactobacillus johnsonii	animal
LABG_021116	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal
LABG_021118	Weissella	Weissella thailandensis	animal
LABG_021120	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021123	Limosilactobacillus	Limosilactobacillus intestinigallinarum	animal
LABG_021124	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021127	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021129	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021130	Limosilactobacillus	Limosilactobacillus oris_A	animal
LABG_021131	Limosilactobacillus	Limosilactobacillus galli	animal
LABG_021132	Ligilactobacillus	Ligilactobacillus aviarius	animal
LABG_021134	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021135	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021136	Ligilactobacillus	Ligilactobacillus excrementavium	animal
LABG_021138	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021144	Limosilactobacillus		animal
LABG_021145	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_021148	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021149	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021152	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021153	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021154	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021155	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021156	Limosilactobacillus	Limosilactobacillus mucosae	animal
LABG_021157	Lactobacillus	Lactobacillus johnsonii	animal
LABG_021158	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021161	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021162	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_021166	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_021167	Lactobacillus	Lactobacillus crispatus	animal
LABG_021168	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021172	Limosilactobacillus	Limosilactobacillus faecipullorum	animal
LABG_021173	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021174	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021175	Ligilactobacillus	Ligilactobacillus pabuli	animal
LABG_021176	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021177	Ligilactobacillus	Ligilactobacillus aviarius	animal
LABG_021180	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021183	Lactobacillus	Lactobacillus gallinarum	animal
LABG_021184	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021185	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021187	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021190	Ligilactobacillus	Ligilactobacillus aviarius_B	animal
LABG_021191	Lactobacillus	Lactobacillus johnsonii	animal
LABG_021192	Companilactobacillus	Companilactobacillus farciminis	animal
LABG_021193	Lactobacillus	Lactobacillus gallinarum	animal
LABG_021194	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021195	Lactobacillus	Lactobacillus johnsonii	animal
LABG_021198	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021200	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021202	Lactobacillus	Lactobacillus johnsonii	animal
LABG_021203	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021204	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021205	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021206	Levilactobacillus	Levilactobacillus spicheri	animal
LABG_021207	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_021208	Gallilactobacillus	Gallilactobacillus intestinavium	animal
LABG_021210	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021212	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_021214	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021215	Limosilactobacillus	Limosilactobacillus oris_A	animal
LABG_021216	Ligilactobacillus	Ligilactobacillus aviarius	animal
LABG_021218	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021220	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021223	Limosilactobacillus		animal
LABG_021224	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021227	Limosilactobacillus	Limosilactobacillus oris_A	animal
LABG_021229	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021231	Ligilactobacillus	Ligilactobacillus aviarius	animal
LABG_021233	Weissella	Weissella thailandensis	animal
LABG_021235	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021236	Limosilactobacillus	Limosilactobacillus oris_A	animal
LABG_021238	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021239	Levilactobacillus	Levilactobacillus brevis_B	animal
LABG_021240	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021241	Gallilactobacillus	Gallilactobacillus intestinavium	animal
LABG_021243	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021244	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021245	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_021246	Limosilactobacillus	Limosilactobacillus intestinavium	animal
LABG_021247	Ligilactobacillus	Ligilactobacillus excrementavium	animal
LABG_021248	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021252	Lactobacillus	Lactobacillus crispatus	animal
LABG_021253	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021254	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021256	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021258	Limosilactobacillus	Limosilactobacillus pontis_A	animal
LABG_021259	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_021261	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021263	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_021264	Lactobacillus	Lactobacillus crispatus	animal
LABG_021265	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_021266	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_021267	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_021268	Lactobacillus	Lactobacillus johnsonii	animal
LABG_021269	Lactobacillus	Lactobacillus johnsonii	animal
LABG_021271	Limosilactobacillus	Limosilactobacillus sp946487795	animal
LABG_021273	Ligilactobacillus	Ligilactobacillus faecavium	animal
LABG_021274	Lactobacillus	Lactobacillus johnsonii	animal
LABG_021276	Lactobacillus	Lactobacillus gallinarum	animal
LABG_021277	Limosilactobacillus	Limosilactobacillus galli	animal
LABG_021278	Ligilactobacillus	Ligilactobacillus aviarius	animal
LABG_021279	Companilactobacillus	Companilactobacillus farciminis	animal
LABG_021281	Limosilactobacillus	Limosilactobacillus galli	animal
LABG_021282	Limosilactobacillus	Limosilactobacillus galli	animal
LABG_021283	Lactobacillus	Lactobacillus sp027681045	animal
LABG_021286	Weissella	Weissella thailandensis	food
LABG_021316	Lactobacillus	Lactobacillus helveticus	food
LABG_021320	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021322	Levilactobacillus	Levilactobacillus brevis	food
LABG_021328	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021332	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021336	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021372	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021384	Lentilactobacillus	Lentilactobacillus diolivorans	food
LABG_021389	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021423	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021435	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021436	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021470	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021473	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021474	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021477	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021487	Levilactobacillus	Levilactobacillus brevis	food
LABG_021495	Levilactobacillus	Levilactobacillus brevis	food
LABG_021500	Levilactobacillus	Levilactobacillus brevis	food
LABG_021523	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021529	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021533	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021543	Levilactobacillus	Levilactobacillus brevis	food
LABG_021545	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021553	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021579	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_021646	Lactobacillus	Lactobacillus helveticus	food
LABG_021648	Secundilactobacillus	Secundilactobacillus malefermentans	food
LABG_021653	Paucilactobacillus	Paucilactobacillus hokkaidonensis	food
LABG_021669	Paucilactobacillus	Paucilactobacillus hokkaidonensis	food
LABG_021679	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021683	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021686	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021688	Latilactobacillus	Latilactobacillus sakei	food
LABG_021699	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021701	Levilactobacillus	Levilactobacillus brevis	food
LABG_021717	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021723	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021730	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021733	Levilactobacillus	Levilactobacillus lindianensis	food
LABG_021735	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021746	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021751	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021754	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021758	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021773	Lentilactobacillus	Lentilactobacillus raoultii	food
LABG_021805	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_021835	Lentilactobacillus	Lentilactobacillus kribbianus	food
LABG_021840	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021841	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_021866	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021870	Lactobacillus	Lactobacillus helveticus	food
LABG_021876	Lentilactobacillus	Lentilactobacillus diolivorans	food
LABG_021883	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021885	Lactobacillus	Lactobacillus helveticus	food
LABG_021905	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021906	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021920	Lactiplantibacillus	Lactiplantibacillus paraxiangfangensis	food
LABG_021921	Companilactobacillus	Companilactobacillus nodensis	food
LABG_021934	Secundilactobacillus	Secundilactobacillus paracollinoides	food
LABG_021936	Liquorilactobacillus	Liquorilactobacillus ghanensis	food
LABG_021944	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021965	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021986	Limosilactobacillus	Limosilactobacillus panis	food
LABG_021988	Leuconostoc	Leuconostoc lactis	food
LABG_021995	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_022002	Lactobacillus	Lactobacillus helveticus	food
LABG_022011	Lactiplantibacillus	Lactiplantibacillus pentosus	food
LABG_022017	Leuconostoc	Leuconostoc mesenteroides	food
LABG_022049	Lactobacillus	Lactobacillus amylovorus	other
LABG_022114	Limosilactobacillus	Limosilactobacillus merdavium	human
LABG_022115	Lactobacillus	Lactobacillus sp905214545	human
LABG_022122	Limosilactobacillus	Limosilactobacillus pulli	human
LABG_022166	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022174	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022213	Lactobacillus	Lactobacillus iners	human
LABG_022242	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022254	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022315	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022321	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_022323	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022404	Ligilactobacillus		human
LABG_022440	Lactobacillus	Lactobacillus delbrueckii_B	human
LABG_022579	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022591	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022624	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022640	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022681	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022696	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022703	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022706	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022746	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022757	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022766	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022789	Lactobacillus	Lactobacillus acidophilus	human
LABG_022808	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022853	Lactobacillus	Lactobacillus iners	human
LABG_022940	Limosilactobacillus	Limosilactobacillus reuteri	human
LABG_022941	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022972	Pediococcus	Pediococcus acidilactici	human
LABG_022994	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022997	Limosilactobacillus	Limosilactobacillus reuteri_I	human
LABG_022998	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_023007	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_023024	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_023026	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_023084	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_023104	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_023114	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_023152	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_023156	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_023183	Limosilactobacillus	Limosilactobacillus sp011958095	human
LABG_023199	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_023224	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_023230	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_023236	Leuconostoc	Leuconostoc lactis	human
LABG_023259	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_023269	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_023304	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_023311	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_023345	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_023377	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_023395	Leuconostoc	Leuconostoc pseudomesenteroides	food
